vehicle_type,engine_capacity_cc,oil_filter_change_date,current_date,oil_filter_age_days,km_after_change,road_type,load_type,avg_oil_temperature,oil_viscosity_index,engine_rpm_avg,idling_percentage,ambient_temperature,fuel_type,driving_style,oil_filter_condition
Sedan,3518,2023-09-11,2024-09-27,382,66751,offroad,light,118.1644998333989,78.33794459456927,1770,23,19.607536779099174,Petrol,calm,Red
Hatchback,1708,2023-10-27,2024-03-14,139,8651,mixed,medium,78.10074459305943,31.121022428818694,2813,31,29.99165707684283,CNG,aggressive,Yellow
Sedan,3704,2023-09-05,2024-06-28,297,7083,highway,heavy,102.52460407009524,30.811678206805453,2226,22,13.96201304521108,CNG,aggressive,Red
Truck,3713,2023-12-15,2024-02-23,70,5131,highway,light,126.80386276112385,37.548748898311295,2436,25,19.121689120320593,CNG,calm,Light-Green
Bus,5355,2023-07-07,2024-03-24,261,51001,highway,medium,97.95173431405769,70.4254451030225,3271,6,36.14692877908913,Petrol,normal,Orange
Truck,6118,2023-10-16,2024-06-09,237,24501,mixed,light,82.70337859072738,71.06253905586149,1762,21,11.71506287884649,CNG,aggressive,Orange
Truck,2818,2024-04-23,2024-08-11,110,12090,highway,heavy,102.45164871538415,78.1634059197134,3211,29,23.778981547165962,CNG,aggressive,Orange
Truck,3621,2024-03-02,2024-03-16,14,545,city,medium,81.16316917305072,58.07532114750601,1926,22,43.00642190176142,Diesel,calm,Green
Truck,3183,2023-10-15,2024-04-14,182,9257,mixed,medium,112.09317859234125,42.5388920536973,3288,18,42.78399028415599,CNG,normal,Orange
Hatchback,3430,2023-10-03,2024-10-28,391,32779,city,heavy,101.75821168065298,93.84922887481339,1641,7,12.111426807701903,Petrol,calm,Red
Truck,6938,2023-09-15,2024-04-18,216,2803,offroad,heavy,89.12105727460474,90.44592200883628,3719,25,42.10033889776543,CNG,normal,Dark-Orange
SUV,5125,2024-02-13,2024-04-28,75,14907,mixed,heavy,78.83282791068372,47.917751797641735,2279,24,10.98463676003158,Diesel,normal,Light-Green
SUV,1831,2023-08-19,2024-04-08,233,12194,mixed,heavy,117.72607180182283,57.36537500007544,3585,10,33.150512772948346,CNG,calm,Dark-Orange
Truck,1367,2023-11-22,2024-09-15,298,25184,city,heavy,97.14626980348622,62.547774767205844,1524,24,11.595802140246617,CNG,normal,Dark-Orange
Hatchback,6733,2023-12-10,2024-06-10,183,6114,city,medium,95.07385503106319,27.926709499652482,1395,12,16.937667873862168,Petrol,calm,Orange
SUV,1317,2024-07-14,2024-11-03,112,2786,offroad,light,87.42086817204154,97.43394308027943,3727,10,33.862579282003125,Petrol,calm,Yellow
Truck,4298,2023-10-23,2024-10-16,359,39372,offroad,heavy,94.23047051840351,55.709786227629586,2988,21,36.02036246370325,Diesel,calm,Red
LCV,5838,2024-04-17,2024-11-06,203,33176,city,medium,122.59481646866011,29.36493829677068,2592,33,38.74618926390445,Petrol,aggressive,Dark-Orange
Sedan,2270,2024-03-09,2024-07-22,135,22962,offroad,heavy,129.79414794931438,56.19440923690778,2929,39,13.982986508920671,CNG,aggressive,Orange
Bus,6159,2023-09-04,2024-05-10,249,20506,offroad,medium,123.88979912508992,86.30142276202699,3817,9,38.33050180529507,CNG,aggressive,Dark-Orange
Bus,4387,2023-09-14,2024-02-13,152,7050,highway,light,124.1251655040246,22.46708894082027,1360,9,23.658455055850016,Petrol,aggressive,Orange
Bus,1711,2024-02-03,2024-05-19,106,6558,offroad,medium,117.64198742182194,25.09815857197009,1317,18,22.00912393032913,CNG,calm,Orange
LCV,1772,2024-10-01,2024-12-09,69,4212,highway,medium,99.53269535934886,22.91000416345275,1533,19,44.29672501521624,CNG,normal,Light-Green
SUV,5160,2024-01-17,2024-07-15,180,9011,offroad,light,79.30319383380213,75.81090605576323,2195,13,29.627497091709387,Petrol,normal,Yellow
Bus,5846,2023-08-14,2024-01-23,162,30591,highway,medium,114.88109570919181,68.2372976557847,3753,37,17.727088632302433,Diesel,aggressive,Orange
Bus,1561,2023-05-04,2024-05-17,379,29748,mixed,light,76.53130066277546,54.20077931454827,1486,12,39.453684442589974,Petrol,calm,Red
LCV,3475,2023-03-30,2024-05-01,398,32762,mixed,light,122.28855729082582,39.981012286073785,1710,10,39.47424703931776,Diesel,calm,Red
Bus,2302,2023-12-24,2024-01-24,31,2552,highway,medium,80.21906949594933,75.85550623810603,3655,38,42.635116561056755,CNG,normal,Light-Green
Sedan,2502,2024-03-29,2024-10-20,205,14290,city,heavy,91.80472609838665,86.91283614302422,1773,6,35.31388000970733,Petrol,normal,Orange
Sedan,2978,2024-04-20,2024-09-24,157,17559,city,light,103.5505714459452,96.47671510231773,2985,6,26.781889448334915,Diesel,aggressive,Yellow
Sedan,2373,2024-04-04,2024-06-26,83,6564,offroad,heavy,79.546342074034,44.49046524473465,2302,10,27.88048120200938,Petrol,aggressive,Yellow
Hatchback,6596,2023-04-25,2024-04-28,369,58311,mixed,heavy,95.83225050499395,77.74598450455842,2577,16,13.25832247319058,Petrol,aggressive,Red
Bus,3979,2024-04-22,2024-12-28,250,38146,mixed,heavy,78.41683441903206,25.674697099685638,1287,7,33.613678468724785,Diesel,calm,Orange
Truck,1754,2023-08-27,2024-02-07,164,20997,mixed,heavy,71.88901297558166,56.02270422716834,2148,15,40.95339786253808,Diesel,normal,Yellow
Bus,1593,2023-12-25,2024-01-01,7,576,city,heavy,106.99928626766086,60.65611830969704,2775,38,17.26213782833713,Diesel,aggressive,Green
LCV,5411,2024-02-05,2024-07-09,155,22854,mixed,heavy,103.60936132386351,58.83620143592082,1228,26,13.973762013399218,Petrol,normal,Yellow
Bus,5388,2023-12-17,2024-03-12,86,3968,offroad,light,126.75805244067672,62.30747302348522,1496,11,17.05397053005794,Petrol,calm,Light-Green
SUV,2992,2023-08-22,2024-01-08,139,18592,city,light,70.82812019200485,26.422150520104317,1457,27,39.89195524098386,CNG,normal,Yellow
SUV,2611,2024-03-12,2024-05-21,70,9213,highway,light,127.42223167372083,32.23704142852619,2054,5,24.224273511478543,Diesel,normal,Light-Green
LCV,4101,2024-02-12,2024-12-01,293,3426,mixed,medium,111.96804333933476,89.26478730036986,2151,31,41.80292723296104,Petrol,calm,Dark-Orange
Truck,6561,2023-05-21,2024-01-01,225,25879,offroad,heavy,88.93050929720737,65.36677287521512,2086,23,43.094114003789166,Diesel,aggressive,Dark-Orange
Bus,4708,2023-11-24,2024-06-05,194,32970,mixed,heavy,103.87187895844176,50.69063347806146,1956,24,26.23516569812434,CNG,calm,Orange
Hatchback,7737,2023-11-30,2024-11-19,355,44613,offroad,medium,71.67877847911669,81.50732498679764,3559,7,10.384895412277102,CNG,aggressive,Red
Sedan,7771,2023-09-15,2024-02-21,159,4499,offroad,heavy,122.19378713977144,31.59684868319121,3617,20,38.85348176918147,CNG,calm,Orange
Sedan,1914,2023-09-03,2024-08-08,340,15601,highway,light,99.91458277925388,68.41358388824352,3671,39,41.90002879794599,Petrol,aggressive,Red
Bus,6334,2023-04-06,2024-01-18,287,50336,highway,heavy,90.32948801702055,80.60065181248439,1549,38,11.05002953570851,CNG,aggressive,Dark-Orange
Bus,7775,2024-12-12,2024-12-13,1,120,mixed,light,100.55804384195994,92.53137418113796,1406,21,20.592265893923326,CNG,aggressive,Green
Hatchback,3609,2024-07-23,2024-09-11,50,5907,city,light,80.94686003444423,21.3088370825293,3003,40,30.294467815089178,Diesel,aggressive,Yellow
LCV,5336,2023-12-30,2024-08-28,242,41810,mixed,light,128.21041115016664,65.46321747974451,1928,23,41.889875107044425,CNG,aggressive,Orange
Sedan,3522,2023-11-11,2024-12-09,394,59037,city,medium,90.00929267424024,25.38168159292298,1502,9,27.094623381962702,Petrol,aggressive,Red
Sedan,2504,2024-02-21,2024-12-19,302,26186,mixed,light,99.23648630313707,56.82898800316269,2804,5,14.507831122507117,Petrol,calm,Dark-Orange
Sedan,7834,2024-01-20,2024-04-12,83,1298,offroad,medium,73.19026053115067,89.94008136159565,2052,29,33.285128328142605,Diesel,normal,Light-Green
Truck,7309,2023-03-04,2024-03-18,380,7811,offroad,medium,86.7062127979933,20.1456165305804,2684,16,11.837185306777807,Petrol,aggressive,Red
Hatchback,2500,2023-08-27,2024-04-18,235,22971,mixed,medium,85.09981406242417,86.50177096687553,1886,35,16.050841605098945,Petrol,calm,Orange
SUV,3780,2023-09-02,2024-06-20,292,25629,offroad,heavy,111.68151054655175,80.42888364796377,1444,6,41.074364850592914,CNG,aggressive,Red
Hatchback,3817,2023-07-10,2024-03-18,252,7226,offroad,medium,109.77924449943794,91.2655341682581,2111,36,30.028297197404,CNG,normal,Orange
Truck,7503,2024-05-22,2024-10-09,140,19651,city,medium,73.8001735105719,38.656804796187544,2231,18,11.2304685187076,Diesel,normal,Yellow
Sedan,7023,2024-03-31,2024-11-23,237,32636,offroad,light,73.15992664546206,58.63143700043434,2313,34,15.546677482118984,Diesel,aggressive,Orange
Bus,1927,2023-05-25,2024-05-20,361,20365,highway,medium,120.81709365391187,90.98145838955682,3079,20,13.941226324121917,Petrol,aggressive,Red
SUV,1520,2024-07-06,2024-07-27,21,490,mixed,heavy,127.14198915797431,46.30445870230611,2124,34,21.368465441684876,Petrol,aggressive,Light-Green
LCV,5260,2023-12-13,2024-07-06,206,36039,mixed,heavy,82.09205831103534,55.127504837525684,2733,9,37.253322267657694,Petrol,normal,Orange
SUV,5007,2024-05-11,2024-07-01,51,7881,city,light,110.5204236923235,75.90432904353318,3291,35,32.471159551619856,Petrol,calm,Light-Green
Hatchback,6401,2024-06-15,2024-07-19,34,1980,mixed,heavy,95.48872219330337,41.755298255344606,1587,10,19.86470151607731,CNG,calm,Light-Green
Sedan,6597,2023-10-05,2024-08-09,309,22423,offroad,heavy,105.94196669418602,82.86440070048052,1582,20,29.255999966161824,CNG,normal,Dark-Orange
Truck,7279,2024-04-21,2024-05-19,28,4689,city,medium,123.1914559245709,26.7214309864446,3468,6,27.788075571909715,Petrol,aggressive,Light-Green
Sedan,5094,2024-02-23,2024-07-05,133,24266,offroad,heavy,111.05951609705886,59.143526382478946,2932,34,32.51468656130831,Diesel,aggressive,Orange
SUV,2984,2023-06-21,2024-04-24,308,37254,mixed,heavy,87.79476160987511,27.013569057822117,3600,23,26.654956445946546,CNG,aggressive,Red
Sedan,3815,2023-09-28,2024-01-06,100,13422,offroad,heavy,116.07779569747763,86.50347840420449,3985,15,19.302248505168233,CNG,aggressive,Orange
Truck,2544,2023-12-28,2024-12-12,350,44427,mixed,medium,120.40422412433814,47.39594263756914,1971,20,10.198239700296213,CNG,normal,Red
SUV,3784,2024-06-29,2024-11-13,137,7505,offroad,light,76.41698098091562,97.7267618905035,1802,13,24.92088187460537,CNG,calm,Yellow
SUV,2354,2023-11-03,2024-01-15,73,4100,city,medium,110.39878191545326,39.38908722878576,2140,29,15.104468493781436,Petrol,normal,Light-Green
Sedan,4908,2024-04-02,2024-09-01,152,6622,city,heavy,101.66704196776601,61.84566175096559,3582,31,39.80641117380661,Diesel,aggressive,Orange
Hatchback,3491,2023-07-08,2024-06-13,341,31502,mixed,light,89.83464656267506,26.398159157992332,1910,10,32.61431029785935,CNG,aggressive,Red
LCV,7419,2024-05-20,2024-12-18,212,14215,city,light,110.55423883337807,69.66359041459577,2740,15,28.776735105689067,Diesel,aggressive,Orange
Bus,7329,2024-02-03,2024-12-04,305,7582,offroad,light,72.52426240759448,45.15628812078012,2533,26,25.339782206631845,Diesel,calm,Dark-Orange
Truck,2425,2024-10-11,2024-12-11,61,2094,offroad,light,122.32888646787055,99.65975765063602,1818,21,38.421237034402026,Petrol,normal,Light-Green
LCV,7681,2023-08-02,2024-03-16,227,13855,highway,heavy,115.19532411037218,55.8180656370602,2260,20,30.01668881767642,CNG,aggressive,Dark-Orange
Hatchback,4600,2024-08-06,2024-11-13,99,5574,city,light,115.93186635706056,71.35300224279271,2970,16,43.24185533788009,CNG,normal,Yellow
Truck,4542,2023-08-15,2024-07-23,343,31189,city,light,91.22756064876287,47.408364922427864,1338,15,24.634673582574024,Diesel,calm,Red
LCV,7200,2023-08-11,2024-03-14,216,16678,city,heavy,92.62279362328462,78.85111300207868,1993,19,27.05339396806335,CNG,aggressive,Orange
Bus,7532,2024-09-21,2024-10-25,34,4412,mixed,heavy,110.32665434350193,37.809039319385,2223,17,14.800564393446562,Petrol,calm,Yellow
SUV,3190,2023-10-28,2024-09-21,329,39954,offroad,medium,80.50028213396351,65.16241447371985,1297,27,10.67147969088583,CNG,aggressive,Dark-Orange
Truck,7169,2024-06-19,2024-07-19,30,4804,highway,medium,129.34292956763923,33.20493113202109,1836,30,33.694545180839256,Petrol,calm,Green
Bus,2135,2024-07-17,2024-12-14,150,8088,offroad,medium,88.92792685760242,54.04948277164064,1735,14,38.849307430093425,CNG,normal,Yellow
Bus,4085,2023-03-14,2024-01-06,298,54627,highway,heavy,90.8064985515992,59.74849916527852,2278,37,19.105276984195463,CNG,normal,Dark-Orange
Truck,4522,2023-09-11,2024-05-15,247,38662,offroad,light,83.01861117658339,84.30909300377343,2323,33,44.89617522706315,Diesel,calm,Orange
Bus,2569,2023-08-13,2024-08-10,363,66082,offroad,heavy,116.79665274778685,66.89179931372836,3527,33,12.94175678094025,Diesel,calm,Red
SUV,6632,2023-06-16,2024-02-19,248,19440,offroad,light,93.78199738271789,45.62485862347564,2240,32,26.535117632017418,CNG,aggressive,Orange
Bus,2480,2024-08-30,2024-09-04,5,105,offroad,medium,124.67194714785171,54.26848985124391,3241,32,29.61097414266964,CNG,normal,Light-Green
SUV,1316,2024-06-05,2024-09-27,114,2523,offroad,light,77.55274102915007,37.32040158771728,1423,12,18.421456415472825,CNG,calm,Yellow
Sedan,2984,2023-12-09,2024-10-09,305,39921,city,heavy,77.20646642498134,81.01397298663677,2945,22,32.905300971031735,Diesel,aggressive,Dark-Orange
Truck,5158,2024-03-29,2024-05-16,48,7128,offroad,light,112.50644069388066,25.26976205750099,1216,35,20.80476127444483,CNG,aggressive,Yellow
LCV,4013,2024-02-18,2024-08-23,187,17171,highway,medium,71.1535229288233,40.17566278145945,3248,28,21.04634005839994,Diesel,aggressive,Orange
Hatchback,2201,2024-04-05,2024-07-10,96,11476,city,light,79.27798136011558,87.74156247737122,2102,28,36.743078178817996,Diesel,calm,Yellow
Bus,7605,2023-06-11,2024-05-06,330,38051,city,heavy,128.33848879326112,33.19765647263607,1804,35,31.351925983018194,CNG,normal,Red
SUV,7290,2023-03-22,2024-01-03,287,41848,offroad,light,103.82456548346026,49.20169883598521,2716,21,10.685989622789187,Diesel,aggressive,Dark-Orange
SUV,2512,2023-03-01,2024-01-07,312,11933,highway,light,76.80971676449869,84.18651359301268,2759,32,43.060349380134866,CNG,calm,Dark-Orange
Hatchback,1442,2023-09-03,2024-01-05,124,16987,offroad,medium,119.42288328409632,36.50937336917846,3067,10,11.742436583607912,Petrol,calm,Orange
Bus,6511,2024-05-08,2024-12-28,234,5866,offroad,medium,74.48957901503009,29.880319599042533,3599,10,34.236741857862505,Diesel,aggressive,Dark-Orange
Truck,6112,2024-02-06,2024-10-19,256,43828,city,medium,90.06184386302203,46.69063441977785,3457,16,37.77454883257261,Petrol,calm,Orange
Sedan,7850,2023-11-16,2024-10-19,338,27303,mixed,light,88.67492159052249,78.84771657778012,3115,32,10.428169826831061,Diesel,normal,Red
LCV,2977,2023-05-30,2024-04-20,326,30479,mixed,medium,123.64576581488018,89.31797440464506,2666,28,28.687560058337056,Petrol,aggressive,Dark-Orange
Sedan,6423,2024-05-01,2024-05-24,23,272,highway,medium,76.6566527265043,37.43857310503975,3293,33,10.879338201899147,Diesel,aggressive,Light-Green
Hatchback,1972,2023-09-18,2024-05-27,252,25562,offroad,heavy,85.83556200862155,38.354307933844076,3633,19,35.3556652760072,CNG,aggressive,Dark-Orange
LCV,6167,2023-09-30,2024-02-04,127,14629,highway,medium,104.74793022450763,28.525860431703247,2532,10,29.944670190905043,Petrol,normal,Yellow
Sedan,2767,2023-08-12,2024-07-07,330,5756,highway,light,100.01172129611949,90.23531754055823,1707,36,19.868773338228824,Petrol,aggressive,Dark-Orange
Hatchback,3516,2024-02-09,2024-12-19,314,50554,city,heavy,102.33037943577132,82.88278939448236,3657,11,14.025046390474323,Diesel,aggressive,Red
Truck,4822,2023-12-24,2024-02-14,52,6430,mixed,light,97.19685736563548,21.6070307492274,1912,13,11.389226384529591,Diesel,normal,Light-Green
Sedan,4959,2023-12-31,2024-02-11,42,8306,city,medium,80.394059056912,51.908004273034294,1465,28,29.281060340994646,CNG,normal,Light-Green
SUV,7746,2024-11-21,2024-11-24,3,139,city,heavy,108.62692167184515,44.46051081087039,1349,13,44.50165793651048,Petrol,aggressive,Green
Truck,3561,2024-03-20,2024-09-27,191,28292,city,heavy,113.51007559213917,61.94917276782705,3197,32,26.546568598814282,Diesel,aggressive,Dark-Orange
LCV,3416,2023-11-29,2024-12-21,388,38871,city,light,74.28323521053892,85.58967085967423,1213,11,37.01041973424947,CNG,normal,Red
Truck,7267,2024-07-14,2024-10-09,87,11385,offroad,light,117.49986161052831,56.73914723695105,2241,9,43.17187236494768,Diesel,calm,Light-Green
Sedan,7377,2024-07-31,2024-10-08,69,724,highway,heavy,105.19276517861991,84.90780024830666,1205,35,41.130856316756095,Diesel,aggressive,Light-Green
Bus,7995,2023-07-30,2024-05-01,276,20509,city,medium,95.36804196153577,64.19542063630729,2618,31,40.85706180654226,Petrol,calm,Dark-Orange
SUV,3697,2024-03-06,2024-11-01,240,7678,offroad,heavy,129.55080298188017,54.28295173525971,3212,28,21.91600605755615,CNG,calm,Dark-Orange
LCV,2596,2024-07-01,2024-12-03,155,2140,city,medium,111.39476500789576,22.342697523372223,3348,29,27.647685743505825,Petrol,calm,Orange
Hatchback,5215,2023-05-03,2024-06-06,400,30753,offroad,light,106.61660822928876,54.296375469498614,1829,10,34.30546780335188,Petrol,calm,Red
SUV,3451,2024-01-19,2024-02-12,24,761,offroad,heavy,97.54039331547634,59.58990852767783,2026,7,28.72405030444481,Diesel,aggressive,Light-Green
LCV,2559,2023-10-14,2024-01-07,85,8881,highway,heavy,123.07214308524053,47.90818752275135,3112,20,17.716229341302682,CNG,calm,Yellow
Hatchback,2216,2023-11-07,2024-02-04,89,14109,offroad,heavy,123.46702088935955,83.48028622789036,2947,6,19.504865168325473,Petrol,calm,Yellow
SUV,1497,2023-08-17,2024-02-10,177,29961,highway,medium,112.4399460064767,54.51129921983154,3977,11,29.277621682149856,Diesel,calm,Yellow
Hatchback,2994,2023-04-15,2024-02-27,318,12798,highway,light,99.45171334008631,53.43416540001469,1546,10,26.011473434202326,Petrol,aggressive,Dark-Orange
Truck,3183,2023-08-09,2024-08-28,385,62097,city,heavy,94.62177635025402,73.25023478177783,3011,21,11.845696425953843,CNG,aggressive,Red
Hatchback,7397,2023-07-28,2024-02-14,201,32023,highway,medium,98.3145699205916,55.03354666299537,2856,24,20.17782296174281,CNG,calm,Orange
Sedan,7003,2023-07-10,2024-02-10,215,31409,city,heavy,122.83335906812559,36.10619024789483,2228,19,16.334789213903587,Petrol,calm,Dark-Orange
Bus,1227,2023-03-24,2024-03-11,353,11452,mixed,light,91.17120279421904,69.2261577095981,2396,10,13.819990071245694,CNG,calm,Red
Bus,3047,2023-12-25,2024-03-23,89,13680,offroad,medium,117.87728848226416,27.465166613782557,3451,36,25.592894217630516,CNG,aggressive,Yellow
LCV,4876,2023-02-03,2024-02-15,377,35780,mixed,heavy,115.00836767993644,78.15399352292567,2080,36,27.839786806921694,CNG,normal,Red
Truck,7738,2024-03-27,2024-09-22,179,17181,highway,medium,76.06448461838276,20.647705918544048,3998,29,27.40748308018137,CNG,aggressive,Orange
Hatchback,5326,2023-11-24,2024-04-24,152,8983,highway,medium,76.80295053614309,57.33576192755287,1766,18,35.60753734260903,Diesel,normal,Yellow
Bus,3494,2023-03-29,2024-02-01,309,12559,mixed,heavy,76.87428260319348,75.057051997357,1629,23,28.055963662304936,CNG,aggressive,Dark-Orange
LCV,3880,2023-12-05,2024-08-13,252,50240,offroad,heavy,105.6327819371324,38.68775407876592,1916,27,11.19046864518527,Petrol,aggressive,Dark-Orange
Truck,7411,2024-01-01,2024-10-15,288,42900,offroad,medium,85.91977913407143,62.24478075429221,3128,11,43.02863691622284,Diesel,normal,Dark-Orange
LCV,2731,2023-10-07,2024-02-28,144,2960,city,light,83.67611260058995,81.83726328808487,2742,21,27.50070195079771,Petrol,aggressive,Yellow
SUV,3872,2023-11-17,2024-10-20,338,57072,city,medium,121.26555922776382,84.18546302941552,2641,31,36.131356675626336,CNG,calm,Red
Sedan,3821,2024-05-24,2024-09-23,122,23432,highway,heavy,113.73709210561536,63.9827726965533,2555,12,44.41598086885769,Diesel,aggressive,Orange
